chembank_id,cmap_name,chembank_name,match_distance,smiles
1497,ribostamycin,ribostamycin,0,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)C2O[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)[C@H](N)[C@@H](O)[C@@H]1O
1000109,vidarabine,vidarabine,0,Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3O
1338,proadifen,proadifen,0,CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c2ccccc2
3187761,hexylcaine,hexylcaine ,0,CC(CNC1CCCCC1)OC(=O)c2ccccc2
1146,sulfanilamide,sulfanilamide,0,Nc1ccc(cc1)S(=O)(=O)N
953,corbadrine,corbadrine,0,C[C@H](N)[C@H](O)c1ccc(O)c(O)c1
4338,isoetarine,isoetarine ,0,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1
1094,sulfametoxydiazine,sulfametoxydiazine,0,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1
1533,zomepirac,zomepirac,0,Cc1cc(CC(=O)O)n(C)c1C(=O)c2ccc(Cl)cc2
793,drofenine,drofenine,0,CCN(CC)CCOC(=O)C(C1CCCCC1)c2ccccc2
1328,pridinol,pridinol,0,OC(CCN1CCCCC1)(c2ccccc2)c3ccccc3
1046,hecogenin,HECOGENIN,0,CC1C2C(CC3C4CC[C@H]5C[C@@H](O)CC[C@]5(C)C4CC(=O)[C@]23C)OC61CCC(C)CO6
1531,ebselen,ebselen,0,O=c1n([se]c2ccccc12)c3ccccc3
1246,pipenzolate bromide,pipenzolate bromide,0,CC[N+]1(C)CCCC(C1)OC(=O)C(O)(c2ccccc2)c3ccccc3
888,isopropamide iodide,isopropamide iodide,0,CC(C)[N+](C)(CCC(C(=O)N)(c1ccccc1)c2ccccc2)C(C)C
956,cinoxacin,cinoxacin,0,CCn1nc(C(=O)O)c(=O)c2cc3OCOc3cc12
2080598,cicloheximide,cicloheximide,0,C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC2CC(=O)NC(=O)C2
794,amrinone,amrinone,0,Nc1cc(c[nH]c1=O)c2ccncc2
1412,carbinoxamine,carbinoxamine,0,CN(C)CCOC(c1ccc(Cl)cc1)c2ccccn2
3055310,bergenin,bergenin,0,COc1c(O)cc2C(=O)O[C@H]3[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]3c2c1O
691,azlocillin,azlocillin,0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c4ccccc4)C(=O)N2C1C(=O)O
1452,butacaine,butacaine,0,CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1
3198319,securinine,securinine,0,O=C1O[C@]2(C[C@H]3C=CC2=C1)[C@H]4CCCCN34
712,cefapirin,cefapirin,0,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)CSc3ccncc3)C2=O)C(=O)O
1764,gabapentin,gabapentin,0,NCC1(CC(=O)O)CCCCC1
3069701,iopamidol,iopamidol,0,C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I
1194,methazolamide,methazolamide,0,CC(=O)N=c1sc(nn1C)S(=O)(=O)N
1303,clidinium bromide,clidinium bromide,0,C[N+]1(CCC2CC1)CC2OC(=O)C(O)(c3ccccc3)c4ccccc4
1189,cefoxitin,cefoxitin,0,CO[C@]1(NC(=O)Cc2cccs2)[C@H]3SCC(=C(N3C1=O)C(=O)O)COC(=O)N
2440,alimemazine,alimemazine,0,CC(CN(C)C)CN1c2ccccc2Sc3ccccc13
3487261,iopromide,iopromide,0,COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I
818,pyrithyldione,pyrithyldione,0,CCC1(CC)C(=O)NC=CC1=O
1529,sulfamonomethoxine,sulfamonomethoxine,0,COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1
42347,DL-thiorphan,dl-thiorphan,0,OC(=O)CNC(=O)C(CS)Cc1ccccc1
26954,alpha-yohimbine,alpha-yohimbine,0,COC(=O)[C@@H]1[C@@H](O)CC[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12
3054270,corynanthine,corynanthine,0,COC(=O)[C@@H]1C(O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12
39055,salsolinol,salsolinol,0,C[C@@H]1NCCc2cc(O)c(O)cc12
1060170,mycophenolic acid,mycophenolic acid,0,COc1c(C)c2COC(=O)c2c(O)c1CC=C(C)CCC(=O)O
23586,harmalol,harmalol,0,CC1=NCCc2c1[nH]c1cc(O)ccc21
1203,metacycline,metacycline,0,CN(C)[C@H]1[C@@H]2[C@@H](O)[C@@H]3C(=C)c4cccc(O)c4C(=O)C3=C(O)[C@]2(O)C(=O)C(=C1O)C(=O)N
1512,pronetalol,pronetalol,0,CC(C)NCC(O)c1ccc2ccccc2c1
1057366,cyclopenthiazide,cyclopenthiazide ,0,NS(=O)(=O)c1cc2c(NC(CC3CCCC3)NS2(=O)=O)cc1Cl
3188033,meptazinol,meptazinol,0,CCC1(CCCCN(C)C1)c2cccc(O)c2
3069806,etofenamate,etofenamate ,0,OCCOCCOC(=O)c1ccccc1Nc2cccc(c2)C(F)(F)F
3188151,nifurtimox,nifurtimox,0,CC1CS(=O)(=O)CCN1/N=C/c2ccc(o2)[N+](=O)[O-]
3177327,pancuronium bromide,pancuronium bromide,0,CC(=O)O[C@H]1[C@H](C[C@H]2[C@@H]3CC[C@H]4C[C@H](OC(=O)C)[C@H](C[C@]4(C)[C@H]3CC[C@]12C)[N+]5(C)CCCCC5)[N+]6(C)CCCCC6
28135,gibberellic acid,gibberellic acid,0,C[C@@]12[C@H]3[C@H](C(O)=O)[C@@]45CC(=C)[C@@](O)(C4)CC[C@H]5[C@]3(OC1=O)C=C[C@@H]2O
3480607,naftopidil,naftopidil,0,COc1ccccc1N2CCN(CC(O)COc3cccc4ccccc34)CC2
23177,sitosterol,sitosterol,0,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C
3177109,fluvoxamine,fluvoxamine,0,COCCCC/C(=N\OCCN)/c1ccc(cc1)C(F)(F)F
3078277,apramycin,apramycin,0,CN[C@H]1[C@@H](O)[C@H]2O[C@@H](O[C@@H]3[C@@H](N)C[C@@H](N)[C@H](O)[C@H]3O)[C@H](N)C[C@@H]2O[C@@H]1O[C@H]4O[C@H](CO)[C@@H](N)[C@H](O)[C@H]4O
1022844,etamsylate,etamsylate ,0,Oc1ccc(O)c(c1)S(=O)(=O)O
1698,letrozole,letrozole,0,N#Cc1ccc(cc1)C(c2ccc(C#N)cc2)n3cncn3
1511611,molindone,molindone,0,CCc1c(C)[nH]c2CCC(CN3CCOCC3)C(=O)c12
3480627,sotalol,sotalol,0,CC(C)NCC(O)c1ccc(NS(=O)(=O)C)cc1
907524,tracazolate,tracazolate,0,CCCCNc1c(C(=O)OCC)c(C)nc2n(CC)ncc12
3188028,proscillaridin,proscillaridin,0,CC1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c6ccc(=O)oc6)C(O)[C@@H](O)[C@H]1O
3069779,cefalonium,cefalonium,0,NC(=O)c1cc[n+](CC2=C(N3[C@H](SC2)[C@H](NC(=O)Cc4cccs4)C3=O)C(=O)O)cc1
3069782,epitiostanol,epitiostanol ,0,C[C@@]12CC[C@H]3[C@@H](CC[C@H]4CC5SC5C[C@@]43C)[C@@H]2CC[C@@H]1O
1779,moxonidine,moxonidine,0,COc1nc(C)nc(Cl)c1NC2=NCCN2
4425,oxamniquine,oxamniquine,0,CC(C)NCC1CCc2cc(CO)c(cc2N1)[N+](=O)[O-]
2372,zardaverine,zardaverine,0,COc1cc(ccc1OC(F)F)c2ccc(=O)[nH]n2
24211,sanguinarine,sanguinarine,0,C[n+]1cc2c3OCOc3ccc2c2ccc3cc4OCOc4cc3c12
1702,fluticasone,fluticasone,0,CCC(=O)O[C@]1([C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@H](O)C[C@@]21C)C(=O)SCF
3188035,fursultiamine,fursultiamine,0,C/C(=C(/CCO)\SSCC1CCCO1)/N(Cc2cnc(C)nc2N)C=O
1326779,etilefrine,etilefrine,0,CCNCC(O)c1cccc(O)c1
3188152,tocainide,tocainide,0,CC(N)C(=O)Nc1c(C)cccc1C
2747,zalcitabine,zalcitabine,0,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1
3855,decamethonium bromide,decamethonium bromide,0,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C
733,memantine,memantine,0,CC1(CC2CC3(C)C1)CC(N)(C2)C3
30635,harpagoside,harpagoside,0,C[C@@]1(C[C@@H](O)[C@]2(O)C=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]12)OC(=O)\C=C\c1ccccc1
3069780,zuclopenthixol,zuclopenthixol ,0,OCCN1CCN(CC/C=C\2/c3ccccc3Sc4ccc(Cl)cc24)CC1
2080,gabexate,gabexate ,0,CCOC(=O)c1ccc(OC(=O)CCCCCNC(=N)N)cc1
220,alprostadil,alprostadil,0,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O
3188153,benzathine benzylpenicillin,benzathine benzylpenicillin,0,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O.C(CNCc1ccccc1)NCc2ccccc2
23169,3-acetamidocoumarin,3-acetamido-coumarin,0,CC(=O)Nc1cc2ccccc2oc1=O
2742,ozagrel,ozagrel,0,OC(=O)/C=C/c1ccc(Cn2ccnc2)cc1
35328,asiaticoside,asiaticoside,0,C[C@@H]1CCC2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)C5CC[C@@]34C)[C@@H]2[C@H]1C)C(=O)O[C@@H]1OC(CO[C@@H]2OC(CO)[C@@H](O[C@@H]3OC(C)[C@H](O)[C@H](O)C3O)[C@@H](O)C2O)[C@@H](O)[C@@H](O)C1O
4480,proguanil,proguanil,0,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1
3188145,pivampicillin,pivampicillin,0,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](NC(=O)[C@H](N)c3ccccc3)C2=O
3188149,tribenoside,tribenoside,0,CCO[C@@H]1O[C@H](C(COCc2ccccc2)OCc3ccccc3)[C@@H](OCc4ccccc4)C1O
1795,risperidone,risperidone,0,Cc1nc2CCCCn2c(=O)c1CCN3CCC(CC3)c4noc5cc(F)ccc45
3069811,levocabastine,levocabastine ,0,C[C@@H]1CN(CC[C@]1(C(=O)O)c2ccccc2)[C@H]3CC[C@](CC3)(C#N)c4ccc(F)cc4
1120,roxarsone,roxarsone,0,Oc1ccc(cc1[N+](=O)[O-])[As](=O)(O)O
2245,piribedil,piribedil,0,C(N1CCN(CC1)c2ncccn2)c3ccc4OCOc4c3
3172727,betulin,betulin,0,CC(=C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)C12
3188032,lymecycline,lymecycline ,0,CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(=C1O)C(=O)NCNC(CCCCN)C(=O)O)C(=O)c4c(O)cccc4[C@@]3(C)O
3188146,talampicillin,talampicillin,0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OC4OC(=O)c5ccccc45
3188150,rimexolone,rimexolone ,0,CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
1001638,torasemide,torasemide,0,CC(C)NC(=O)NS(=O)(=O)c1cnccc1Nc2cccc(C)c2
3069812,etomidate,etomidate,0,CCOC(=O)c1cncn1C(C)c2ccccc2
1267101,moracizine,moracizine,0,CCOC(=O)Nc1ccc2Sc3ccccc3N(C(=O)CCN4CCOCC4)c2c1
3188163,phensuximide,phensuximide ,0,CN1C(=O)CC(C1=O)c2ccccc2
27523,S-propranolol,(S)-propranolol,0,CC(C)NCC(O)COc1cccc2ccccc12
1269,spaglumic acid,spaglumic acid,0,CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)O
3487604,netilmicin,netilmicin ,0,CCNC1CC(N)C(OC2OC(=CCC2N)CN)C(O)C1OC3OCC(C)(O)C(NC)C3O
28204,tridihexethyl,tridihexethyl,0,CC[N+](CC)(CC)CCC(O)(C1CCCCC1)c1ccccc1
1487,iopanoic acid,iopanoic acid,0,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O
2957,ioxaglic acid,ioxaglic acid,0,CNC(=O)c1c(I)c(N(C)C(=O)C)c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c1I
1503,lansoprazole,lansoprazole,0,Cc1c(CS(=O)c2nc3ccccc3[nH]2)nccc1OCC(F)(F)F
1742,loracarbef,loracarbef,0,N[C@@H](C(=O)N[C@H]1[C@H]2CCC(=C(N2C1=O)C(=O)O)Cl)c3ccccc3
3199,procarbazine,procarbazine ,0,CNNCc1ccc(cc1)C(=O)NC(C)C
3487585,penbutolol,penbutolol,0,CC(C)(C)NCC(O)COc1ccccc1C2CCCC2
3188161,pivmecillinam,pivmecillinam,0,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](/N=C/N3CCCCCC3)C2=O
3069817,naftifine,naftifine ,0,CN(C/C=C/c1ccccc1)Cc2cccc3ccccc23
28106,bethanechol,bethanechol,0,CC(C[N+](C)(C)C)OC(N)=O
3188286,viomycin,viomycin,0,NCCCC(N)CC(=O)NC1CNC(=O)C(NC(=O)/C(=C/NC(=O)N)/NC(=O)C(CO)NC(=O)C(CO)NC1=O)C2CC(O)N=C(N)N2
28146,levopropoxyphene,levopropoxyphene,0,CCC(=O)OC(Cc1ccccc1)(C(C)CN(C)C)c1ccccc1
840,nafcillin,nafcillin,0,CCOc1ccc2ccccc2c1NC(=O)[C@H]3[C@H]4SC(C)(C)C(N4C3=O)C(=O)O
1000323,liothyronine,liothyronine,0,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O
2764,etidronic acid,etidronic acid,0,CC(O)(P(=O)(O)O)P(=O)(O)O
26927,theophylline,theophylline,0,Cn1c2nc[nH]c2c(=O)n(C)c1=O
795,spectinomycin,spectinomycin,0,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@]3(O)[C@@H](O[C@H](C)CC3=O)O[C@@H]2[C@H]1O
3471107,cefsulodin,cefsulodin,0,NC(=O)c1cc[n+](CC2=C(N3C(SC2)C(NC(=O)C(c4ccccc4)S(=O)(=O)O)C3=O)C(=O)O)cc1
1114,benzthiazide,benzthiazide,0,NS(=O)(=O)c1cc2c(N=C(CSCc3ccccc3)NS2(=O)=O)cc1Cl
1057,procyclidine,procyclidine,0,OC(CCN1CCCC1)(C2CCCCC2)c3ccccc3
1014,roxithromycin,roxithromycin,0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)C(=NOCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O
1222,theobromine,theobromine,0,Cn1cnc2n(C)c(=O)[nH]c(=O)c12
1129,piromidic acid,piromidic acid,0,CCn1cc(C(=O)O)c(=O)c2cnc(nc12)N3CCCC3
717,fosfosal,fosfosal,0,OC(=O)c1ccccc1OP(=O)(O)O
1000,trichlormethiazide,trichlormethiazide,0,NS(=O)(=O)c1cc2c(NC(NS2(=O)=O)C(Cl)Cl)cc1Cl
1232,tetroquinone,tetroquinone,0,OC1=C(O)C(=O)C(=C(O)C1=O)O
3074401,amiprilose,amiprilose,0,CN(C)CCCO[C@H]1[C@H](O[C@@H]2OC(C)(C)O[C@H]12)[C@H](O)CO
34013,beclometasone,beclometasone,0,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]12C
1000094,simvastatin,simvastatin,0,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12
687,reserpine,reserpine,0,CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6
25091,trimipramine,trimipramine,0,CC(CN(C)C)CN1c2ccccc2CCc2ccccc12
1102,suprofen,suprofen,0,CC(C(=O)O)c1ccc(cc1)C(=O)c2cccs2
1029,indoprofen,indoprofen,0,CC(C(=O)O)c1ccc(cc1)N2Cc3ccccc3C2=O
2710,mestranol,mestranol,0,COc1ccc2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(O)C#C)[C@@H]3CCc2c1
865,tolmetin,tolmetin,0,Cc1ccc(cc1)C(=O)c2ccc(CC(=O)O)n2C
24097,arcaine,arcaine,0,NC(=N)NCCCCNC(N)=N
1088922,chloropyramine,chloropyramine ,0,CN(C)CCN(Cc1ccc(Cl)cc1)c2ccccn2
3075553,(+/-)-catechin,catechin,0,O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c3ccc(O)c(O)c3
1397,propantheline bromide,propantheline bromide,0,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc3ccccc13)C(C)C
1000129,carbenoxolone,carbenoxolone,0,CC1(C)[C@H](CC[C@@]2(C)C1CC[C@]3(C)C2C(=O)C=C4[C@@H]5C[C@](C)(CC[C@]5(C)CC[C@]43C)C(=O)O)OC(=O)CCC(=O)O
3452,levobunolol,levobunolol ,0,CC(C)(C)NC[C@H](O)COc1cccc2C(=O)CCCc12
3173223,paromomycin,paromomycin,0,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)C(O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3OC4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O
33179,scopolamine,scopolamine,0,CN1C2C[C@@H](C[C@H]1[C@H]1OC21)OC(=O)[C@H](CO)c1ccccc1
3043753,furazolidone,furazolidone,0,[O-][N+](=O)c1ccc(/C=N/N2CCOC2=O)o1
1055,nadolol,nadolol,0,CC(C)(C)NCC(O)COc1cccc2C[C@@H](O)[C@@H](O)Cc12
3173346,lasalocid,lasalocid ,0,CC[C@H](C1OC(CC)(C[C@@H]1C)C2CC[C@](O)(CC)[C@H](C)O2)C(=O)C(C)[C@@H](O)[C@H](C)CCc3ccc(C)c(O)c3C(=O)O
3187887,iocetamic acid,iocetamic acid,0,CC(CN(C(=O)C)c1c(I)cc(I)c(N)c1I)C(=O)O
3487254,iodixanol,iodixanol ,0,CC(=O)N(CC(O)CN(C(=O)C)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I)c2c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c2I
1215118,doxazosin,doxazosin,0,COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)C4COc5ccccc5O4
1267,paracetamol,paracetamol,0,CC(=O)Nc1ccc(O)cc1
3487262,ioversol,ioversol ,0,OCCN(C(=O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I
34052,diclofenamide,diclofenamide,0,NS(=O)(=O)c1cc(Cl)c(Cl)c(c1)S(N)(=O)=O
1000139,latamoxef,latamoxef,0,CO[C@]1(NC(=O)C(C(=O)O)c2ccc(O)cc2)[C@H]3OCC(=C(N3C1=O)C(=O)O)CSc4nnnn4C
1519,dimethadione,dimethadione,0,CC1(C)OC(=O)NC1=O
1670,ganciclovir,ganciclovir,0,Nc1nc2n(COC(CO)CO)cnc2c(=O)[nH]1
3069696,rolitetracycline,rolitetracycline ,0,CN(C)[C@H]1C2CC3C(=C(O)[C@]2(O)C(=O)C(=C1O)C(=O)NCN4CCCC4)C(=O)c5c(O)cccc5[C@@]3(C)O
1736,fluvastatin,fluvastatin,0,CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(c2ccc(F)cc2)c3ccccc13
1604,phthalylsulfathiazole,phthalylsulfathiazole,0,OC(=O)c1ccccc1C(=O)Nc2ccc(cc2)S(=O)(=O)Nc3nccs3
446,capsaicin,Capsaicin,0,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O
871,sulconazole,sulconazole,0,Clc1ccc(CSC(Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1
856,aminophylline,aminophylline,0,Cn1c(=O)n(C)c2nc[nH]c2c1=O
852,ethaverine,ethaverine,0,CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC
727,profenamine,profenamine,0,CCN(CC)C(C)CN1c2ccccc2Sc3ccccc13
1000136,equilin,equilin,0,CC12CCC3C(=CCc4cc(O)ccc34)C2CCC1=O
2137,luteolin,Luteolin,0,Oc1cc(O)c2c(=O)cc(oc2c1)c3ccc(O)c(O)c3
1327,carbachol,carbachol,0,C[N+](C)(C)CCOC(=O)N
1300,nicotinic acid,nicotinic acid ,0,OC(=O)c1cccnc1
35326,3-acetylcoumarin,3-acetyl-coumarin,0,CC(=O)c1cc2ccccc2oc1=O
2732,hymecromone,hymecromone,0,Cc1cc(=O)oc2cc(O)ccc12
1479,(+)-isoprenaline,isoprenaline,0,CC(C)NCC(O)c1ccc(O)c(O)c1
3188016,nizatidine,nizatidine,0,CN/C(=C\[N+](=O)[O-])/NCCSCc1csc(CN(C)C)n1
1677,propofol,propofol,0,CC(C)c1cccc(C(C)C)c1O
2030,pentetic acid,pentetic acid,0,OC(=O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O
2660,crotamiton,crotamiton,0,CCN(C(=O)/C=C/C)c1ccccc1C
2819,bemegride,bemegride,0,CCC1(C)CC(=O)NC(=O)C1
35331,esculin,esculin,0,OCC1O[C@@H](Oc2cc3ccc(=O)oc3cc2O)C(O)[C@H](O)[C@@H]1O
1978,caffeic acid,Caffeic acid,0,OC(=O)/C=C/c1ccc(O)c(O)c1
1001471,monobenzone,monobenzone,0,Oc1ccc(OCc2ccccc2)cc1
3725,thioperamide,thioperamide,0,S=C(NC1CCCCC1)N2CCC(CC2)c3cnc[nH]3
3188019,eticlopride,eticlopride,0,CCN1CCCC1CNC(=O)c2c(O)c(CC)cc(Cl)c2OC
3174226,bretylium tosilate,bretylium tosilate ,0,CC[N+](C)(C)Cc1ccc(Br)cc1.Cc1ccc(cc1)S(=O)(=O)O
3002368,propranolol,propranolol,0,CC(C)NC[C@H](O)COc1cccc2ccccc12
2060183,digoxigenin,digoxigenin,0,CC12C(CCC2(O)C3CCC4CC(O)CCC4(C)C3CC1O)C5=CC(=O)OC5
2776,felbinac,felbinac,0,OC(=O)Cc1ccc(cc1)c2ccccc2
28118,diloxanide,diloxanide,0,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1
1025776,2-aminobenzenesulfonamide,2-aminobenzenesulfonamide,0,Nc1ccccc1S(=O)(=O)N
3061617,xamoterol,xamoterol,0,OC(CNCCNC(=O)N1CCOCC1)COc2ccc(O)cc2
962,primidone,primidone,0,CCC1(C(=O)NCNC1=O)c2ccccc2
27001,pralidoxime,pralidoxime,0,C[n+]1ccccc1\C=N\O
723,(-)-atenolol,atenolol,0,CC(C)NCC(O)COc1ccc(CC(=O)N)cc1
4370,meglumine,meglumine,0,CNCC(O)C(O)C(O)C(O)CO
2743,metyrapone,metyrapone,0,CC(C)(C(=O)c1cccnc1)c2cccnc2
1179,estrone,estrone,0,CC12CC[C@H]3C(CCc4cc(O)ccc34)[C@@H]2CCC1=O
1000092,rolipram,rolipram,0,COc1ccc(cc1OC2CCCC2)C3CNC(=O)C3
1910,flucytosine,flucytosine,0,Nc1nc(=O)[nH]cc1F
3188022,tyloxapol,tyloxapol,0,CC(C)(C)CC(C)(C)c1ccc(OCOCCOCCO)c(Cc2cc(cc(Cc3cc(ccc3OCOCCOCCO)C(C)(C)CC(C)(C)C)c2OCOCCOCCO)C(C)(C)CC(C)(C)C)c1
3172726,cantharidin,cantharidin,0,C[C@]12C3CCC(O3)[C@]2(C)C(=O)OC1=O
25079,aminohippuric acid,aminohippuric acid,0,Nc1ccc(cc1)C(=O)NCC(O)=O
3202,urapidil,urapidil,0,COc1ccccc1N2CCN(CCCNc3cc(=O)n(C)c(=O)n3C)CC2
907370,lorglumide,lorglumide,0,CCCCCN(CCCCC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1
1007994,tonzonium bromide,tonzonium bromide,0,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c2ncccn2
28209,(-)-MK-801,MK-801,0,C[C@@]12N[C@@H](Cc3ccccc13)c1ccccc21
1002009,terguride,terguride ,0,CCN(CC)C(=O)N[C@@H]1C[C@H]2[C@@H](Cc3c[nH]c4cccc2c34)N(C)C1
3069742,florfenicol,florfenicol,0,CS(=O)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl
1999,clioquinol,clioquinol ,0,Oc1c(I)cc(Cl)c2cccnc12
32344,N-acetyl-L-leucine,N-acetyl-l-leucine,0,CC(C)C[C@H](NC(C)=O)C(O)=O
3104253,fluspirilene,fluspirilene ,0,CC(CCCN1CCC2(CC1)N(C)CNC2=O)c3ccc(F)cc3.Fc1ccccc1
3060036,idazoxan,idazoxan,0,C1CN=C(N1)C2COc3ccccc3O2
3188020,bephenium hydroxynaphthoate,bephenium hydroxynaphthoate,0,C[N+](C)(CCCOc1ccccc1)c2ccccc2.OC(=O)c1cc2ccccc2cc1O
1371,altretamine,altretamine,0,CN(C)c1nc(nc(n1)N(C)C)N(C)C
28083,megestrol,megestrol,0,CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O
838,oxybenzone,oxybenzone,0,COc1ccc(C(=O)c2ccccc2)c(O)c1
1258,pipemidic acid,pipemidic acid,0,CCn1cc(C(=O)O)c(=O)c2cnc(nc12)N3CCNCC3
1000135,flurbiprofen,flurbiprofen,0,CC(C(=O)O)c1ccc(c(F)c1)c2ccccc2
3472730,prasterone,prasterone,0,CC12CCC3C(CC=C4CC(O)CCC34C)C2CCC1=O
3069771,desoxycortone,desoxycortone ,0,C[C@@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]2CC[C@@H]1C(=O)CO
681,promethazine,promethazine,0,CC(CN1c2ccccc2Sc3ccccc13)N(C)C
1335,dioxybenzone,dioxybenzone,0,COc1cccc(C(=O)c2ccccc2O)c1O
